district,timestamp,lat,lon,temp,feels_like,pressure,humidity,clouds,wind_speed,wind_deg,weather_main,weather_desc,PM2_5,FormattedDateTime
Min Buri,1741845600,13.8053,100.755,307.26,314.26,1008,72,40,3.09,190,Clouds,scattered clouds,9.38,2025-03-13 06:00:00
Min Buri,1741849200,13.8053,100.755,308.08,315.08,1007,71,40,4.63,210,Clouds,scattered clouds,10.68,2025-03-13 07:00:00
Min Buri,1741852800,13.8053,100.755,307.92,314.92,1006,66,40,5.14,190,Clouds,scattered clouds,13.18,2025-03-13 08:00:00
Min Buri,1741856400,13.8053,100.755,307.77,314.77,1006,67,20,6.69,190,Clouds,few clouds,13.43,2025-03-13 09:00:00
Min Buri,1741860000,13.8053,100.755,306.3,312.33,1006,58,20,6.17,200,Clouds,few clouds,12.94,2025-03-13 10:00:00
Min Buri,1741863600,13.8053,100.755,306.49,313.49,1006,75,40,4.63,170,Clouds,scattered clouds,14.4,2025-03-13 11:00:00
Min Buri,1741870800,13.8053,100.755,299.12,299.12,1009,78,20,6.17,360,Clouds,few clouds,14.76,2025-03-13 13:00:00
Min Buri,1741874400,13.8053,100.755,302.75,309.75,1010,95,20,2.06,150,Clouds,few clouds,13.3,2025-03-13 14:00:00
Min Buri,1741878000,13.8053,100.755,302.89,309.89,1010,84,20,3.09,180,Clouds,few clouds,13.15,2025-03-13 15:00:00
Min Buri,1741885200,13.8053,100.755,300.82,306.33,1012,93,48,4.48,201,Clouds,scattered clouds,13.22,2025-03-13 17:00:00
Min Buri,1741888800,13.8053,100.755,302.6,309.6,1012,98,6,3.87,204,Clear,clear sky,13.4,2025-03-13 18:00:00
Min Buri,1741892400,13.8053,100.755,302.05,309.05,1011,99,10,3.32,198,Clear,clear sky,14.14,2025-03-13 19:00:00
Min Buri,1741896000,13.8053,100.755,302.05,309.05,1010,99,55,2.84,188,Clouds,broken clouds,14.9,2025-03-13 20:00:00
Min Buri,1741899600,13.8053,100.755,302.05,309.05,1010,97,70,2.73,175,Clouds,broken clouds,15.59,2025-03-13 21:00:00
Min Buri,1741903200,13.8053,100.755,302.6,309.6,1010,99,77,2.55,180,Clouds,broken clouds,16.66,2025-03-13 22:00:00
Min Buri,1741906800,13.8053,100.755,302.05,309.05,1011,99,82,2.25,180,Clouds,broken clouds,18.11,2025-03-13 23:00:00
Min Buri,1741910400,13.8053,100.755,302.05,309.05,1012,99,99,2.01,177,Clouds,overcast clouds,20.73,2025-03-14 00:00:00
Min Buri,1741914000,13.8053,100.755,303.16,310.16,1013,99,99,2.85,163,Clouds,overcast clouds,22.41,2025-03-14 01:00:00
Min Buri,1741917600,13.8053,100.755,304.27,311.27,1013,93,98,3.21,170,Clouds,overcast clouds,23.82,2025-03-14 02:00:00
Min Buri,1741921200,13.8053,100.755,305.94,312.94,1013,82,99,3.18,190,Clouds,overcast clouds,24.64,2025-03-14 03:00:00
Min Buri,1741924800,13.8053,100.755,306.49,313.49,1013,73,99,3.76,198,Clouds,overcast clouds,11.57,2025-03-14 04:00:00
Min Buri,1741928400,13.8053,100.755,308.16,315.16,1012,67,94,4.42,198,Clouds,overcast clouds,7.65,2025-03-14 05:00:00
Min Buri,1741932000,13.8053,100.755,308.16,315.16,1011,63,32,4.75,199,Clouds,scattered clouds,6.16,2025-03-14 06:00:00
Min Buri,1741935600,13.8053,100.755,307.05,314.05,1010,87,48,5.14,201,Clouds,scattered clouds,6.03,2025-03-14 07:00:00
Min Buri,1741939200,13.8053,100.755,305.94,312.94,1010,79,45,4.79,197,Clouds,scattered clouds,6.34,2025-03-14 08:00:00
Min Buri,1741942800,13.8053,100.755,306.49,313.49,1010,72,56,4.5,190,Clouds,broken clouds,6.09,2025-03-14 09:00:00
Min Buri,1741946400,13.8053,100.755,307.6,314.6,1010,67,51,4.95,185,Clouds,broken clouds,7.96,2025-03-14 10:00:00
Min Buri,1741950000,13.8053,100.755,306.13,312.98,1009,61,48,5.41,184,Clouds,scattered clouds,12.46,2025-03-14 11:00:00
Min Buri,1741953600,13.8053,100.755,306.49,313.49,1011,74,5,5.09,188,Clear,clear sky,16.32,2025-03-14 12:00:00
Min Buri,1741957200,13.8053,100.755,302.96,307.96,1010,71,20,5.66,200,Clouds,few clouds,16.77,2025-03-14 13:00:00
Min Buri,1741960800,13.8053,100.755,302.13,306.6,1011,74,20,5.14,190,Clouds,few clouds,15.3,2025-03-14 14:00:00
Min Buri,1741964400,13.8053,100.755,302.13,306.6,1011,74,20,5.14,200,Clouds,few clouds,16.03,2025-03-14 15:00:00
Min Buri,1741968000,13.8053,100.755,303.24,310.24,1011,90,20,4.63,190,Clouds,few clouds,16.52,2025-03-14 16:00:00
Min Buri,1741971600,13.8053,100.755,302.39,309.39,1010,87,20,5.66,210,Clouds,few clouds,15.71,2025-03-14 17:00:00
Min Buri,1741975200,13.8053,100.755,302.65,309.65,1010,90,20,3.09,210,Clouds,few clouds,15.04,2025-03-14 18:00:00
Min Buri,1741978800,13.8053,100.755,302.65,309.65,1009,90,20,4.12,210,Clouds,few clouds,15.67,2025-03-14 19:00:00
Min Buri,1741982400,13.8053,100.755,301.98,308.98,1009,89,20,3.6,200,Clouds,few clouds,16.2,2025-03-14 20:00:00
Min Buri,1741986000,13.8053,100.755,301.98,308.98,1009,89,20,4.12,200,Clouds,few clouds,15.54,2025-03-14 21:00:00
Min Buri,1741989600,13.8053,100.755,302.15,309.15,1009,93,20,3.6,180,Clouds,few clouds,14.5,2025-03-14 22:00:00
Min Buri,1741993200,13.8053,100.755,301.58,308.29,1010,90,20,4.12,180,Clouds,few clouds,14.33,2025-03-14 23:00:00
Min Buri,1741996800,13.8053,100.755,301.58,308.29,1011,90,40,3.6,200,Clouds,scattered clouds,15.47,2025-03-15 00:00:00
Min Buri,1742000400,13.8053,100.755,302.65,309.65,1012,88,20,3.6,180,Clouds,few clouds,16.66,2025-03-15 01:00:00
Min Buri,1742004000,13.8053,100.755,303.12,310.12,1012,89,20,4.12,180,Clouds,few clouds,17.66,2025-03-15 02:00:00
Min Buri,1742007600,13.8053,100.755,305.91,312.91,1012,79,23,3.95,193,Clouds,few clouds,26.39,2025-03-15 03:00:00
Min Buri,1742011200,13.8053,100.755,306.43,313.43,1012,70,40,4.12,200,Clouds,scattered clouds,24.51,2025-03-15 04:00:00
Min Buri,1742014800,13.8053,100.755,307.34,314.34,1011,67,40,4.12,210,Clouds,scattered clouds,20.41,2025-03-15 05:00:00
Min Buri,1742018400,13.8053,100.755,308.28,315.28,1010,67,40,2.57,220,Clouds,scattered clouds,18.95,2025-03-15 06:00:00
Min Buri,1742022000,13.8053,100.755,308.46,315.46,1009,64,20,4.12,220,Clouds,few clouds,22.01,2025-03-15 07:00:00
Min Buri,1742025600,13.8053,100.755,308.85,315.85,1008,68,40,3.6,250,Clouds,scattered clouds,26.51,2025-03-15 08:00:00
Min Buri,1742029200,13.8053,100.755,308.37,315.37,1008,56,20,4.63,210,Clouds,few clouds,27.96,2025-03-15 09:00:00
Min Buri,1742032800,13.8053,100.755,308.27,315.27,1008,56,20,4.12,200,Clouds,few clouds,28.89,2025-03-15 10:00:00
Min Buri,1742036400,13.8053,100.755,307.63,314.63,1008,58,20,5.66,210,Clouds,few clouds,27.26,2025-03-15 11:00:00
Min Buri,1742040000,13.8053,100.755,306.06,313.06,1009,66,20,5.66,200,Clouds,few clouds,21.48,2025-03-15 12:00:00
Min Buri,1742043600,13.8053,100.755,303.3,307.59,1010,66,20,5.66,200,Clouds,few clouds,15.59,2025-03-15 13:00:00
Min Buri,1742047200,13.8053,100.755,303.13,308.14,1010,70,20,5.66,190,Clouds,few clouds,13.47,2025-03-15 14:00:00
Min Buri,1742050800,13.8053,100.755,302.13,306.6,1010,74,20,6.17,200,Clouds,few clouds,14.68,2025-03-15 15:00:00
Min Buri,1742054400,13.8053,100.755,302.13,307.62,1010,79,20,5.66,210,Clouds,few clouds,15.45,2025-03-15 16:00:00
Min Buri,1742058000,13.8053,100.755,302.39,309.39,1010,89,20,4.63,210,Clouds,few clouds,14.35,2025-03-15 17:00:00
Min Buri,1742061600,13.8053,100.755,302.13,307.62,1010,79,20,5.14,210,Clouds,few clouds,13.44,2025-03-15 18:00:00
Min Buri,1742065200,13.8053,100.755,301.96,307.37,1009,80,20,5.14,210,Clouds,few clouds,14.28,2025-03-15 19:00:00
Min Buri,1742068800,13.8053,100.755,301.96,307.37,1009,80,20,4.12,210,Clouds,few clouds,15.2,2025-03-15 20:00:00
Min Buri,1742072400,13.8053,100.755,302.65,309.65,1009,90,20,4.12,200,Clouds,few clouds,15.17,2025-03-15 21:00:00
Min Buri,1742076000,13.8053,100.755,301.98,308.98,1009,91,20,4.12,190,Clouds,few clouds,14.86,2025-03-15 22:00:00
Min Buri,1742079600,13.8053,100.755,301.98,308.98,1010,93,20,3.09,190,Clouds,few clouds,14.73,2025-03-15 23:00:00
Min Buri,1742083200,13.8053,100.755,301.98,308.98,1011,93,20,2.57,190,Clouds,few clouds,15.33,2025-03-16 00:00:00
Min Buri,1742086800,13.8053,100.755,303.93,310.93,1011,92,40,3.6,190,Clouds,scattered clouds,77.33,2025-03-16 01:00:00
Min Buri,1742090400,13.8053,100.755,304.9,311.9,1012,84,40,5.66,180,Clouds,scattered clouds,92.55,2025-03-16 02:00:00
Min Buri,1742097600,13.8053,100.755,306.95,313.95,1011,71,20,4.63,210,Clouds,few clouds,77.22,2025-03-16 04:00:00
Min Buri,1742101200,13.8053,100.755,308.12,315.12,1010,70,20,3.09,190,Clouds,few clouds,58.58,2025-03-16 05:00:00
Min Buri,1742104800,13.8053,100.755,309.56,316.56,1009,67,20,3.6,240,Clouds,few clouds,58.86,2025-03-16 06:00:00
Min Buri,1742108400,13.8053,100.755,309.49,316.49,1008,68,40,3.6,190,Clouds,scattered clouds,58.55,2025-03-16 07:00:00
Min Buri,1742112000,13.8053,100.755,309.74,316.74,1006,68,40,5.14,210,Clouds,scattered clouds,63.27,2025-03-16 08:00:00
Min Buri,1742115600,13.8053,100.755,309.94,316.94,1006,68,40,4.12,220,Clouds,scattered clouds,69.98,2025-03-16 09:00:00
Min Buri,1742119200,13.8053,100.755,309.53,316.53,1006,62,20,5.14,190,Clouds,few clouds,83.39,2025-03-16 10:00:00
Min Buri,1742122800,13.8053,100.755,306.12,308.3,1007,46,20,5.14,200,Rain,light rain,92.17,2025-03-16 11:00:00
Min Buri,1742126400,13.8053,100.755,305.3,308.3,1008,52,20,5.14,190,Clouds,few clouds,74.14,2025-03-16 12:00:00
Min Buri,1742130000,13.8053,100.755,303.12,308.12,1009,70,20,5.66,190,Clouds,few clouds,43.44,2025-03-16 13:00:00
Min Buri,1742133600,13.8053,100.755,303.3,307.36,1010,65,20,4.63,190,Clouds,few clouds,34.88,2025-03-16 14:00:00
Min Buri,1742137200,13.8053,100.755,303.13,308.14,1010,70,20,4.63,190,Clouds,few clouds,39.84,2025-03-16 15:00:00
Min Buri,1742140800,13.8053,100.755,303.13,308.88,1010,73,20,5.14,180,Clouds,few clouds,49.15,2025-03-16 16:00:00
Min Buri,1742144400,13.8053,100.755,303.13,309.14,1010,74,20,4.63,180,Clouds,few clouds,51.57,2025-03-16 17:00:00
Min Buri,1742148000,13.8053,100.755,302.96,307.73,1009,70,20,5.14,170,Clouds,few clouds,47.68,2025-03-16 18:00:00
Min Buri,1742151600,13.8053,100.755,302.13,307.0,1008,76,20,3.09,180,Clouds,few clouds,47.43,2025-03-16 19:00:00
Min Buri,1742155200,13.8053,100.755,302.13,307.0,1008,76,20,3.09,160,Clouds,few clouds,46.59,2025-03-16 20:00:00
Min Buri,1742158800,13.8053,100.755,301.96,307.37,1008,80,20,3.09,170,Clouds,few clouds,41.06,2025-03-16 21:00:00
Min Buri,1742162400,13.8053,100.755,302.58,309.58,1009,91,40,2.57,100,Rain,light rain,33.82,2025-03-16 22:00:00
Min Buri,1742166000,13.8053,100.755,302.25,309.25,1009,90,40,2.57,140,Clouds,scattered clouds,29.26,2025-03-16 23:00:00
Min Buri,1742169600,13.8053,100.755,301.49,308.49,1010,94,40,3.09,80,Clouds,scattered clouds,26.91,2025-03-17 00:00:00
Min Buri,1742173200,13.8053,100.755,300.96,305.52,1012,85,20,3.6,110,Clouds,few clouds,19.05,2025-03-17 01:00:00
Min Buri,1742176800,13.8053,100.755,302.72,309.72,1012,87,75,3.09,110,Clouds,broken clouds,16.7,2025-03-17 02:00:00
Min Buri,1742180400,13.8053,100.755,305.29,312.29,1012,83,20,3.09,140,Clouds,few clouds,19.53,2025-03-17 03:00:00
Min Buri,1742184000,13.8053,100.755,306.51,313.51,1012,78,75,4.12,130,Clouds,broken clouds,13.89,2025-03-17 04:00:00
Min Buri,1742187600,13.8053,100.755,308.1,315.1,1011,76,11,3.19,151,Clouds,few clouds,17.23,2025-03-17 05:00:00
Min Buri,1742191200,13.8053,100.755,308.69,315.69,1009,67,20,4.12,130,Clouds,few clouds,21.7,2025-03-17 06:00:00
Min Buri,1742194800,13.8053,100.755,308.53,315.53,1008,53,20,4.12,160,Clouds,few clouds,26.34,2025-03-17 07:00:00
Min Buri,1742198400,13.8053,100.755,308.38,314.38,1008,50,40,3.6,170,Clouds,scattered clouds,27.75,2025-03-17 08:00:00
Min Buri,1742202000,13.8053,100.755,308.54,313.57,1007,47,40,4.63,190,Clouds,scattered clouds,22.64,2025-03-17 09:00:00
Min Buri,1742205600,13.8053,100.755,306.3,311.31,1008,55,20,6.69,190,Clouds,few clouds,20.37,2025-03-17 10:00:00
Min Buri,1742209200,13.8053,100.755,307.18,314.18,1008,65,20,6.17,190,Clouds,few clouds,28.41,2025-03-17 11:00:00
Min Buri,1742212800,13.8053,100.755,305.96,312.96,1009,71,20,5.66,180,Clouds,few clouds,43.69,2025-03-17 12:00:00
Min Buri,1742216400,13.8053,100.755,303.13,309.14,1010,74,20,6.17,200,Clouds,few clouds,61.15,2025-03-17 13:00:00
Min Buri,1742220000,13.8053,100.755,303.13,309.14,1011,74,40,6.17,190,Clouds,scattered clouds,80.7,2025-03-17 14:00:00
Min Buri,1742223600,13.8053,100.755,303.13,309.14,1012,74,20,5.66,190,Clouds,few clouds,99.78,2025-03-17 15:00:00
Min Buri,1742245200,13.8053,100.755,301.33,307.66,1010,91,20,2.57,200,Clouds,few clouds,103.6,2025-03-17 21:00:00
Min Buri,1742248800,13.8053,100.755,300.68,305.59,1010,91,20,2.06,180,Clouds,few clouds,94.67,2025-03-17 22:00:00
Min Buri,1742252400,13.8053,100.755,300.61,305.65,1011,93,20,2.57,60,Clouds,few clouds,84.89,2025-03-17 23:00:00
Min Buri,1742256000,13.8053,100.755,300.61,305.65,1012,93,40,2.06,180,Clouds,scattered clouds,79.42,2025-03-18 00:00:00
Min Buri,1742259600,13.8053,100.755,300.29,304.88,1013,95,40,2.06,80,Clouds,scattered clouds,71.82,2025-03-18 01:00:00
Min Buri,1742263200,13.8053,100.755,305.19,312.19,1014,88,20,2.06,70,Clouds,few clouds,66.94,2025-03-18 02:00:00
Min Buri,1742266800,13.8053,100.755,305.88,312.88,1014,81,20,2.57,80,Clouds,few clouds,75.11,2025-03-18 03:00:00
Min Buri,1742270400,13.8053,100.755,306.58,313.58,1013,75,20,3.6,0,Clouds,few clouds,38.03,2025-03-18 04:00:00
Min Buri,1742274000,13.8053,100.755,307.34,314.34,1012,68,20,3.6,100,Clouds,few clouds,21.86,2025-03-18 05:00:00
Min Buri,1742277600,13.8053,100.755,308.5,315.5,1011,69,20,3.6,110,Clouds,few clouds,14.36,2025-03-18 06:00:00
Min Buri,1742281200,13.8053,100.755,309.34,316.34,1009,64,20,3.6,130,Clouds,few clouds,11.61,2025-03-18 07:00:00
Min Buri,1742284800,13.8053,100.755,309.36,316.36,1008,61,40,4.12,120,Clouds,scattered clouds,12.38,2025-03-18 08:00:00
Min Buri,1742288400,13.8053,100.755,309.11,315.31,1008,48,20,4.12,90,Clouds,few clouds,14.29,2025-03-18 09:00:00
Min Buri,1742292000,13.8053,100.755,309.01,314.65,1007,47,20,4.12,90,Clouds,few clouds,18.61,2025-03-18 10:00:00
Min Buri,1742295600,13.8053,100.755,308.47,313.79,1008,48,20,4.12,110,Clouds,few clouds,23.93,2025-03-18 11:00:00
Min Buri,1742299200,13.8053,100.755,307.7,313.15,1009,51,20,3.6,100,Clouds,few clouds,28.89,2025-03-18 12:00:00
Min Buri,1742302800,13.8053,100.755,304.47,309.79,1010,64,20,4.63,190,Clouds,few clouds,33.7,2025-03-18 13:00:00
Min Buri,1742306400,13.8053,100.755,303.47,308.47,1011,68,20,4.63,200,Clouds,few clouds,36.44,2025-03-18 14:00:00
Min Buri,1742310000,13.8053,100.755,303.3,309.59,1012,74,20,4.12,180,Clouds,few clouds,37.01,2025-03-18 15:00:00
Min Buri,1742313600,13.8053,100.755,303.13,309.14,1012,74,20,3.09,170,Clouds,few clouds,38.2,2025-03-18 16:00:00
Min Buri,1742317200,13.8053,100.755,303.13,307.67,1012,68,20,3.09,120,Clouds,few clouds,42.4,2025-03-18 17:00:00
Min Buri,1742320800,13.8053,100.755,303.13,305.18,1012,56,20,3.6,130,Clouds,few clouds,46.96,2025-03-18 18:00:00
Min Buri,1742324400,13.8053,100.755,302.96,304.89,1012,56,20,3.6,110,Clouds,few clouds,51.52,2025-03-18 19:00:00
Min Buri,1742328000,13.8053,100.755,301.96,303.44,1012,57,20,2.57,110,Clouds,few clouds,54.39,2025-03-18 20:00:00
Min Buri,1742331600,13.8053,100.755,301.13,302.68,1012,61,20,3.09,110,Clouds,few clouds,55.16,2025-03-18 21:00:00
Min Buri,1742335200,13.8053,100.755,300.13,301.35,1013,62,20,3.09,90,Clouds,few clouds,54.22,2025-03-18 22:00:00
Min Buri,1742338800,13.8053,100.755,300.13,301.14,1014,59,20,3.6,80,Clouds,few clouds,52.52,2025-03-18 23:00:00
Min Buri,1742367600,13.8053,100.755,307.35,314.35,1013,61,20,6.69,80,Clouds,few clouds,40.1,2025-03-19 07:00:00
Min Buri,1742371200,13.8053,100.755,307.68,314.68,1011,59,20,6.17,60,Clouds,few clouds,39.03,2025-03-19 08:00:00
Min Buri,1742374800,13.8053,100.755,307.06,309.5,1010,44,20,5.66,50,Clouds,few clouds,37.32,2025-03-19 09:00:00
Min Buri,1742378400,13.8053,100.755,307.35,314.35,1010,59,20,5.66,70,Clouds,few clouds,36.62,2025-03-19 10:00:00
Min Buri,1742382000,13.8053,100.755,307.23,314.23,1010,62,20,6.17,40,Clouds,few clouds,37.8,2025-03-19 11:00:00
Min Buri,1742385600,13.8053,100.755,306.02,308.11,1013,46,20,4.63,60,Clouds,few clouds,39.21,2025-03-19 12:00:00
Min Buri,1742389200,13.8053,100.755,305.55,307.76,1014,48,20,4.12,60,Clouds,few clouds,41.7,2025-03-19 13:00:00
Nong Chok,1741795200,13.8583,100.8659,303.03,307.9,1009,70,66,5.88,194,Clouds,broken clouds,15.4,2025-03-12 16:00:00
Nong Chok,1741798800,13.8583,100.8659,302.22,306.42,1009,72,63,5.42,197,Clouds,broken clouds,15.99,2025-03-12 17:00:00
Nong Chok,1741802400,13.8583,100.8659,302.22,306.81,1009,74,58,4.5,205,Clouds,broken clouds,16.94,2025-03-12 18:00:00
Nong Chok,1741806000,13.8583,100.8659,302.11,306.95,1008,76,14,3.37,203,Clouds,few clouds,20.3,2025-03-12 19:00:00
Nong Chok,1741809600,13.8583,100.8659,302.11,307.57,1008,79,18,2.93,199,Clouds,few clouds,23.09,2025-03-12 20:00:00
Nong Chok,1741813200,13.8583,100.8659,302.11,307.78,1008,80,25,3.13,184,Clouds,scattered clouds,23.4,2025-03-12 21:00:00
Nong Chok,1741816800,13.8583,100.8659,302.11,308.0,1008,81,26,2.68,184,Clouds,scattered clouds,22.93,2025-03-12 22:00:00
Nong Chok,1741820400,13.8583,100.8659,302.0,307.69,1009,81,41,1.91,171,Clouds,scattered clouds,23.43,2025-03-12 23:00:00
Nong Chok,1741827600,13.8583,100.8659,302.88,309.88,1011,100,99,1.82,149,Clouds,overcast clouds,27.89,2025-03-13 01:00:00
Nong Chok,1741831200,13.8583,100.8659,303.65,310.65,1011,100,99,2.78,175,Clouds,overcast clouds,28.31,2025-03-13 02:00:00
Nong Chok,1741834800,13.8583,100.8659,305.61,312.61,1011,100,100,3.39,186,Clouds,overcast clouds,28.12,2025-03-13 03:00:00
Nong Chok,1741838400,13.8583,100.8659,304.7,305.87,1011,46,100,3.57,196,Clouds,overcast clouds,13.36,2025-03-13 04:00:00
Nong Chok,1741842000,13.8583,100.8659,304.13,304.18,1010,41,100,4.19,195,Clouds,overcast clouds,9.66,2025-03-13 05:00:00
Nong Chok,1741845600,13.8583,100.8659,307.59,314.59,1008,100,97,4.78,198,Clouds,overcast clouds,9.38,2025-03-13 06:00:00
Nong Chok,1741849200,13.8583,100.8659,308.71,315.71,1007,100,60,4.98,198,Clouds,broken clouds,10.68,2025-03-13 07:00:00
Nong Chok,1741852800,13.8583,100.8659,308.33,315.33,1006,100,80,5.36,196,Clouds,broken clouds,13.18,2025-03-13 08:00:00
Nong Chok,1741856400,13.8583,100.8659,308.35,315.35,1006,100,87,5.4,191,Clouds,overcast clouds,13.43,2025-03-13 09:00:00
Nong Chok,1741860000,13.8583,100.8659,306.06,307.69,1006,44,90,5.45,188,Clouds,overcast clouds,12.94,2025-03-13 10:00:00
Nong Chok,1741863600,13.8583,100.8659,305.08,307.39,1006,50,92,5.57,188,Clouds,overcast clouds,14.4,2025-03-13 11:00:00
Nong Chok,1741867200,13.8583,100.8659,301.9,303.49,1007,58,94,5.93,192,Clouds,overcast clouds,16.1,2025-03-13 12:00:00
Nong Chok,1741870800,13.8583,100.8659,299.13,299.13,1009,63,94,5.29,187,Clouds,overcast clouds,14.76,2025-03-13 13:00:00
Nong Chok,1741874400,13.8583,100.8659,302.6,305.69,1010,64,97,5.77,196,Clouds,overcast clouds,13.3,2025-03-13 14:00:00
Nong Chok,1741878000,13.8583,100.8659,301.72,304.04,1010,64,92,5.18,195,Clouds,overcast clouds,13.15,2025-03-13 15:00:00
Nong Chok,1741881600,13.8583,100.8659,303.16,307.05,1010,65,75,5.11,202,Clouds,broken clouds,13.27,2025-03-13 16:00:00
Nong Chok,1741885200,13.8583,100.8659,302.9,309.9,1010,100,54,3.96,207,Clouds,broken clouds,13.22,2025-03-13 17:00:00
Nong Chok,1741888800,13.8583,100.8659,302.04,309.04,1010,100,8,3.43,211,Clear,clear sky,13.4,2025-03-13 18:00:00
Nong Chok,1741892400,13.8583,100.8659,301.48,308.48,1010,100,14,2.86,205,Clouds,few clouds,14.14,2025-03-13 19:00:00
Nong Chok,1741896000,13.8583,100.8659,301.48,308.48,1009,100,57,2.34,188,Clouds,broken clouds,14.9,2025-03-13 20:00:00
Nong Chok,1741899600,13.8583,100.8659,300.93,307.9,1009,100,71,2.25,174,Clouds,broken clouds,15.59,2025-03-13 21:00:00
Nong Chok,1741903200,13.8583,100.8659,300.93,307.9,1009,100,79,2.0,174,Clouds,broken clouds,16.66,2025-03-13 22:00:00
Nong Chok,1741906800,13.8583,100.8659,300.93,307.9,1010,100,83,1.74,166,Clouds,broken clouds,18.11,2025-03-13 23:00:00
Nong Chok,1741914000,13.8583,100.8659,301.48,308.48,1011,100,99,2.43,149,Clouds,overcast clouds,22.41,2025-03-14 01:00:00
Nong Chok,1741917600,13.8583,100.8659,303.15,310.15,1012,100,98,2.72,156,Clouds,overcast clouds,23.82,2025-03-14 02:00:00
Nong Chok,1741921200,13.8583,100.8659,304.82,311.82,1012,100,98,2.51,183,Clouds,overcast clouds,24.64,2025-03-14 03:00:00
Nong Chok,1741924800,13.8583,100.8659,306.48,313.48,1012,100,98,3.01,199,Clouds,overcast clouds,11.57,2025-03-14 04:00:00
Nong Chok,1741928400,13.8583,100.8659,307.59,314.59,1011,100,96,3.71,205,Clouds,overcast clouds,7.65,2025-03-14 05:00:00
Nong Chok,1741932000,13.8583,100.8659,308.15,315.15,1010,100,63,4.17,207,Clouds,broken clouds,6.16,2025-03-14 06:00:00
Nong Chok,1741935600,13.8583,100.8659,308.15,315.15,1009,100,73,4.36,206,Clouds,broken clouds,6.03,2025-03-14 07:00:00
Nong Chok,1741939200,13.8583,100.8659,307.59,314.59,1008,100,73,3.87,196,Clouds,broken clouds,6.34,2025-03-14 08:00:00
Nong Chok,1741942800,13.8583,100.8659,307.59,314.59,1008,100,79,3.78,190,Clouds,broken clouds,6.09,2025-03-14 09:00:00
Nong Chok,1741946400,13.8583,100.8659,307.59,314.59,1008,100,76,4.33,190,Clouds,broken clouds,7.96,2025-03-14 10:00:00
Nong Chok,1741950000,13.8583,100.8659,307.46,314.46,1009,100,72,5.14,193,Clouds,broken clouds,12.46,2025-03-14 11:00:00
Nong Chok,1741953600,13.8583,100.8659,307.04,314.04,1009,100,5,5.21,197,Clear,clear sky,16.32,2025-03-14 12:00:00
Nong Chok,1741957200,13.8583,100.8659,302.81,306.52,1010,66,2,4.73,196,Clear,clear sky,16.77,2025-03-14 13:00:00
Nong Chok,1741960800,13.8583,100.8659,301.9,305.0,1011,68,16,5.19,196,Clouds,few clouds,15.3,2025-03-14 14:00:00
Nong Chok,1741964400,13.8583,100.8659,301.9,305.34,1011,70,28,5.54,196,Clouds,scattered clouds,16.03,2025-03-14 15:00:00
Nong Chok,1741968000,13.8583,100.8659,303.28,310.28,1011,100,28,5.61,193,Clouds,scattered clouds,16.52,2025-03-14 16:00:00
Nong Chok,1741971600,13.8583,100.8659,302.37,309.37,1010,100,28,5.32,187,Clouds,scattered clouds,15.71,2025-03-14 17:00:00
Nong Chok,1741975200,13.8583,100.8659,302.72,309.72,1010,100,17,4.09,195,Clouds,few clouds,15.04,2025-03-14 18:00:00
Nong Chok,1741978800,13.8583,100.8659,302.72,309.72,1009,100,8,3.9,196,Clear,clear sky,15.67,2025-03-14 19:00:00
Nong Chok,1741982400,13.8583,100.8659,302.08,309.08,1009,100,5,3.69,190,Clear,clear sky,16.2,2025-03-14 20:00:00
Nong Chok,1741986000,13.8583,100.8659,302.05,309.05,1009,100,7,3.18,184,Clear,clear sky,15.54,2025-03-14 21:00:00
Nong Chok,1741989600,13.8583,100.8659,302.19,309.19,1010,100,10,2.95,182,Clear,clear sky,14.5,2025-03-14 22:00:00
Nong Chok,1741993200,13.8583,100.8659,301.64,308.64,1010,100,12,2.62,173,Clouds,few clouds,14.33,2025-03-14 23:00:00
Nong Chok,1741996800,13.8583,100.8659,301.64,308.64,1011,100,50,2.63,181,Clouds,scattered clouds,15.47,2025-03-15 00:00:00
Nong Chok,1742000400,13.8583,100.8659,302.75,309.75,1012,100,28,3.65,187,Clouds,scattered clouds,16.66,2025-03-15 01:00:00
Nong Chok,1742004000,13.8583,100.8659,303.27,310.27,1012,100,24,3.61,188,Clouds,few clouds,17.66,2025-03-15 02:00:00
Nong Chok,1742007600,13.8583,100.8659,304.8,311.8,1012,100,22,3.66,195,Clouds,few clouds,26.39,2025-03-15 03:00:00
Nong Chok,1742011200,13.8583,100.8659,306.19,313.19,1012,100,21,3.89,204,Clouds,few clouds,24.51,2025-03-15 04:00:00
Nong Chok,1742014800,13.8583,100.8659,307.4,314.4,1011,100,22,4.4,206,Clouds,few clouds,20.41,2025-03-15 05:00:00
Nong Chok,1742018400,13.8583,100.8659,308.1,315.1,1010,100,36,4.96,199,Clouds,scattered clouds,18.95,2025-03-15 06:00:00
Nong Chok,1742022000,13.8583,100.8659,308.44,315.44,1009,100,100,5.39,205,Clouds,overcast clouds,22.01,2025-03-15 07:00:00
Nong Chok,1742025600,13.8583,100.8659,308.49,315.49,1008,100,100,4.13,200,Clouds,overcast clouds,26.51,2025-03-15 08:00:00
